mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.405587369,0.027,0.099998872,0.00044876,0.0020729,0.007583307,0.01,0.309594735,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1794165.737,1045900,0.2,3.579392175,100,19999.24897,10371.58876,9627.701946,4
0.405,0.027,0.096058364,0.00035,0.0020729,0.007,0.01,0.312884645,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1806233.907,1045900,0.2,3.579392175,100,20775.59725,10827.65906,9947.964067,25
0.405,0.031660506,0.1,0.000350002,0.0020729,0.007396485,0.01,0.313,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1772465.8,1045900,0.2,3.579392175,100,21838.63067,11865.69999,9973.16501,56
0.405,0.027000001,0.096468451,0.00044876,0.0020729,0.007,0.01,0.312519284,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1934099.366,1045900,0.2,3.579392175,100,22229.20881,11913.18864,10316.30699,53
0.405,0.027,0.09558211,0.00035,0.0020729,0.007000018,0.01,0.313,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1988159.098,1045900,0.2,3.579392175,100,23493.47658,13412.41839,10081.13997,20
0.406479113,0.027000972,0.099998696,0.000447621,0.0020729,0.01140504,0.01,0.310362052,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1839952.356,1045900,0.2,3.579392175,100,23568.24068,12034.56356,11533.78498,61
0.405396237,0.027263385,0.099904382,0.000378836,0.0020729,0.008862047,0.01,0.308917499,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1847854.274,1045900,0.2,3.579392175,100,23660.71488,12829.37544,10831.50655,16
0.405086744,0.031847701,0.099997401,0.000447897,0.0020729,0.007729703,0.01,0.312724479,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1773793.987,1045900,0.2,3.579392175,100,24713.45629,13163.03921,11550.5543,2
0.405086744,0.031847701,0.099997401,0.000447897,0.0020729,0.007729703,0.01,0.312724479,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1773793.987,1045900,0.2,3.579392175,100,24713.45629,13163.03921,11550.5543,1
0.405000101,0.027,0.099999918,0.000438512,0.0020729,0.007157848,0.01,0.3079973,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1941417.028,1045900,0.2,3.579392175,100,24802.1756,13658.98573,11143.27943,35
0.406996742,0.027007369,0.099997809,0.000350001,0.0020729,0.010276297,0.01,0.310279307,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1968929.66,1045900,0.2,3.579392175,100,25901.93755,14243.0362,11658.96545,50
0.405160503,0.027,0.095469671,0.00035,0.0020729,0.012,0.01,0.312999995,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1764416.22,1045900,0.2,3.579392175,100,26502.32216,12950.53666,13551.89344,77
0.405003527,0.027243349,0.099997025,0.00044832,0.0020729,0.007009992,0.01,0.307099813,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1755310.311,1045900,0.2,3.579392175,100,27693.88104,14144.53329,13549.67886,34
0.405051142,0.029063855,0.096421775,0.000350001,0.0020729,0.007000093,0.01,0.31297969,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1859637.168,1045900,0.2,3.579392175,100,28540.69107,15198.87976,13341.78283,14
0.405,0.027,0.1,0.000350288,0.0020729,0.00778056,0.01,0.307084636,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1928781.768,1045900,0.2,3.579392175,100,29822.30712,15769.05915,14053.3826,72
0.407,0.027,0.09940898,0.000389502,0.0020729,0.007,0.01,0.309533842,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1951274.483,1045900,0.2,3.579392175,100,31224.19502,16563.73287,14660.52276,27
0.405000036,0.028680332,0.099999495,0.00044832,0.0020729,0.007,0.01,0.307793658,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1871795.816,1045900,0.2,3.579392175,100,34887.13718,17692.11797,17195.22938,63
0.405013431,0.029312211,0.099066343,0.000375163,0.0020729,0.010376655,0.01,0.309817327,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1939412.036,1045900,0.2,3.579392175,100,36197.77668,18332.68041,17865.63066,21
0.405756371,0.030365155,0.099059281,0.000427316,0.0020729,0.007213299,0.01,0.310634711,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1798720.012,1045900,0.2,3.579392175,100,38089.40118,18749.68264,19339.98035,51
0.40500939,0.027847511,0.096157898,0.000423247,0.0020729,0.00861182,0.01,0.310398577,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1797149.771,1045900,0.2,3.579392175,100,38110.9352,18652.00008,19459.15521,10
0.405099065,0.027732575,0.0977793,0.000433438,0.0020729,0.008812057,0.01,0.30891656,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1903834.888,1045900,0.2,3.579392175,100,39072.09694,19446.08109,19626.02111,30
0.405000919,0.027000034,0.099956454,0.000448759,0.0020729,0.009260744,0.01,0.305380415,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1869011.174,1045900,0.2,3.579392175,100,41485.34493,19931.09039,21554.61242,67
0.40500114,0.027000063,0.099999991,0.000448266,0.0020729,0.00706376,0.01,0.305153662,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1894476.817,1045900,0.2,3.579392175,100,41834.70559,20434.68702,21400.43281,64
0.405000024,0.027168737,0.094501869,0.00035014,0.0020729,0.011999974,0.01,0.310726999,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1903385.887,1045900,0.2,3.579392175,100,47936.9314,20846.39799,27091.06534,37
0.405426449,0.027292336,0.096015926,0.000361628,0.0020729,0.007023484,0.01,0.308633545,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1743273.035,1045900,0.2,3.579392175,100,49164.86943,22608.10207,26557.24981,70
0.406587031,0.030769276,0.097325051,0.000441313,0.0020729,0.009082102,0.01,0.312976682,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1943172.168,1045900,0.2,3.579392175,100,49832.53391,23973.74441,25858.89781,60
0.405243524,0.027,0.099980062,0.000448744,0.0020729,0.010766064,0.01,0.305,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1959716.208,1045900,0.2,3.579392175,100,50843.12275,23524.90358,27318.57384,59
0.405,0.027001007,0.099606018,0.000350451,0.0020729,0.011974406,0.01,0.305081376,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1995349.39,1045900,0.2,3.579392175,100,51655.05788,22088.0242,29567.45588,17
0.40524379,0.028186432,0.099999973,0.00035051,0.0020729,0.007110008,0.01,0.305000015,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1767245.971,1045900,0.2,3.579392175,100,51836.5713,23500.5997,28336.1349,11
0.405907595,0.027866943,0.09711157,0.000421348,0.0020729,0.011001653,0.01,0.30845913,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1948165.084,1045900,0.2,3.579392175,100,59774.70756,24920.69493,34854.43919,15
0.406124112,0.028800155,0.096081371,0.000411237,0.0020729,0.007782476,0.01,0.310558426,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1940834.184,1045900,0.2,3.579392175,100,60197.36033,27900.10194,32298.32886,65
0.405049175,0.03014932,0.1,0.000365947,0.0020729,0.007003547,0.01,0.306478015,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1942469.31,1045900,0.2,3.579392175,100,62337.35206,28550.5589,33787.08237,69
0.405797179,0.028477669,0.099153633,0.000434977,0.0020729,0.007888012,0.01,0.30607145,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1907261.934,1045900,0.2,3.579392175,100,62443.34817,26207.42443,36236.25231,32
0.406056762,0.027008568,0.097863139,0.000417951,0.0020729,0.009676535,0.01,0.305114616,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1884518.035,1045900,0.2,3.579392175,100,76067.38108,29654.84165,46413.25315,62
0.406033116,0.03039867,0.095050058,0.000370953,0.0020729,0.011471947,0.01,0.310621618,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1933733.672,1045900,0.2,3.579392175,100,93363.57754,31953.50654,61412.14988,44
0.406175183,0.03185289,0.099992652,0.000350141,0.0020729,0.007000532,0.01,0.306314336,0.0066,0.034087,100,200,214120,3.22E-07,4.2533,1,1000,1.38629,1895867.709,1045900,0.2,3.579392175,100,97262.53001,37112.78884,60149.93455,46
