mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.403643415,0.028835226,0.09651778,0.000627283,0.00225,0.009129449,0.012785179,0.306220784,0.0066,0.044310481,100,200,203586.3094,3.22E-07,4.2533,1,1000,1.38629,1943138.158,1045900,0.2,3.579392175,100,4011.554927,1286.807071,2724.756868,60
0.400846389,0.028368047,0.098551777,0.00051235,0.001903144,0.009161074,0.007298508,0.301648599,0.0066,0.043491013,100,200,256906.635,3.22E-07,4.2533,1,1000,1.38629,1839205.499,1045900,0.2,3.579392175,100,4607.582242,1647.409397,2960.180816,61
0.400510556,0.0300385,0.096661527,0.000699999,0.002249999,0.008662064,0.005780722,0.308190477,0.0066,0.044313,100,200,254910.5689,3.22E-07,4.2533,1,1000,1.38629,1884506.433,1045900,0.2,3.579392175,100,3587.130002,1508.029359,2079.123982,62
0.395049645,0.02981036,0.099939139,0.00069972,0.002090578,0.008289216,0.00504103,0.300139024,0.0066,0.044313,100,200,174451.4164,3.22E-07,4.2533,1,1000,1.38629,1886868.08,1045900,0.2,3.579392175,100,3472.104198,1625.207224,1846.90398,63
0.404602638,0.031975099,0.097365292,0.000628519,0.002247222,0.009065386,0.009888316,0.309721283,0.0066,0.043801809,100,200,167611.7579,3.22E-07,4.2533,1,1000,1.38629,1897926.803,1045900,0.2,3.579392175,100,4007.766728,1156.315193,2851.461004,64
0.393057256,0.030588717,0.096876402,0.000699999,0.002249993,0.009640722,0.00612466,0.300000044,0.0066,0.044071438,100,200,236604.3772,3.22E-07,4.2533,1,1000,1.38629,1941052.284,1045900,0.2,3.579392175,100,4173.84937,1284.263221,2889.59632,65
0.392197701,0.03199702,0.094121453,0.000668044,0.002247683,0.0102,0.006411755,0.305603338,0.0066,0.037589915,100,200,223731.6454,3.22E-07,4.2533,1,1000,1.38629,1913298.224,1045900,0.2,3.579392175,100,4438.208337,1975.430892,2462.799994,66
0.39745856,0.030938036,0.09967905,0.000699919,0.002230228,0.010199498,0.013538702,0.3036847,0.0066,0.044312998,100,200,216253.4345,3.22E-07,4.2533,1,1000,1.38629,1869520.553,1045900,0.2,3.579392175,100,4854.811601,1674.897968,3179.918648,67
0.403502138,0.027929186,0.098841362,0.000653775,0.00224948,0.010196712,0.007043228,0.307563567,0.0066,0.044313,100,200,179319.4018,3.22E-07,4.2533,1,1000,1.38629,1889019.537,1045900,0.2,3.579392175,100,3448.203431,1415.630766,2032.596005,68
0.393420507,0.029461114,0.095773331,0.000659635,0.002249993,0.007000022,0.008508557,0.302248771,0.0066,0.039123347,100,200,202368.1779,3.22E-07,4.2533,1,1000,1.38629,1943339.746,1045900,0.2,3.579392175,100,4576.292748,2038.962546,2537.335364,69
0.39000012,0.030740307,0.095662203,0.000699344,0.00212471,0.010199012,0.005496456,0.301316467,0.0066,0.043793617,100,200,179001.8669,3.22E-07,4.2533,1,1000,1.38629,1743329.335,1045900,0.2,3.579392175,100,4214.955873,1752.639767,2462.328985,70
0.405145801,0.031550975,0.095308653,0.000597083,0.00189642,0.008186777,0.006667597,0.311132914,0.0066,0.042648299,100,200,219720.292,3.22E-07,4.2533,1,1000,1.38629,1824059.816,1045900,0.2,3.579392175,100,4684.558708,1656.040736,3028.533021,71
0.399557431,0.03178594,0.095901288,0.000490433,0.001862823,0.01018478,0.009258976,0.303520234,0.0066,0.040130655,100,200,180686.6689,3.22E-07,4.2533,1,1000,1.38629,1928367.356,1045900,0.2,3.579392175,100,5802.518307,1747.240395,4055.387467,72
0.395259311,0.027673939,0.097478342,0.000647187,0.002138985,0.007000946,0.005454185,0.300000191,0.0066,0.04288667,100,200,209129.8308,3.22E-07,4.2533,1,1000,1.38629,1788692.03,1045900,0.2,3.579392175,100,4163.745623,1684.254444,2479.513041,73
0.390000003,0.029954225,0.094424525,0.0007,0.00225,0.009661657,0.011996578,0.300001665,0.0066,0.038872862,100,200,257996.6483,3.22E-07,4.2533,1,1000,1.38629,1835053.679,1045900,0.2,3.579392175,100,4972.483053,1838.139525,3134.363072,74
