mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.399501502,0.027671029,0.098323346,0.000580016,0.002366988,0.009969557,0.01,0.302591565,0.0066,0.039187228,100,200,243873.5748,3.22E-07,4.2533,1,1000,1.38629,1773715.701,1045900,0.2,3.579392175,100,4953.594392,1710.959233,3242.643939,1
0.4068749305959643,0.02700000108909681,0.09556241413549976,0.0006999998303851738,0.002487480783138587,0.008141911278475942,0.008021462755166481,0.3125266965376777,0.0066,0.04431299924357091,100,200,218528.7688359128,3.21556810966275e-07,4.2533,1,1000,1.38629,1838535.007087928,1045900,0.2,3.579392175432355,100,3461.938876593327,1482.716485645112,1979.22453758907,2
0.3955512000264047,0.02978987241455942,0.09400003125924485,0.0006995415996970976,0.00240907040812509,0.009869104490345164,0.007222442379879755,0.3043113310463984,0.0066,0.04431268892489538,100,200,238899.5623526034,3.21556810966275e-07,4.2533,1,1000,1.38629,1933323.896392713,1045900,0.2,3.579392175432355,100,4187.230900302697,1251.379726422431,2935.861905258362,3
0.4040077249532298,0.03084264943227094,0.09858256961553892,0.0006990310039805811,0.002389764754533576,0.01087465513968264,0.01179663978380449,0.3071977040506826,0.0066,0.04170528473266592,100,200,206551.2982090074,3.21556810966275e-07,4.2533,1,1000,1.38629,1771521.829920518,1045900,0.2,3.579392175432355,100,4438.462954728469,1318.948273439239,3119.542716178557,4
0.4062370160717599,0.02719272269233743,0.09818910540765081,0.0006180891106415771,0.002487200015623676,0.01038045438365797,0.01261288666483648,0.3055489791507866,0.0066,0.04430964674614402,100,200,213971.5543080699,3.21556810966275e-07,4.2533,1,1000,1.38629,1914901.016093998,1045900,0.2,3.579392175432355,100,3952.995945973218,1058.92675707368,2894.091669904809,5
0.4047065961116258,0.03002833093582651,0.09835962387264695,0.000613154444313391,0.002487135713813998,0.009317098867644572,0.01499999937680463,0.3062090187657208,0.0066,0.04236906917318772,100,200,231316.3719884547,3.21556810966275e-07,4.2533,1,1000,1.38629,1743321.064059204,1045900,0.2,3.579392175432355,100,5164.772113005036,1254.930381587993,3909.889166834777,6
0.3906365198907543,0.02797145599071203,0.09402277366173534,0.0006999978664793873,0.002363379724657174,0.01111364591384604,0.007055705248548992,0.3005378513576028,0.0066,0.04429534415877225,100,200,175148.9371362014,3.21556810966275e-07,4.2533,1,1000,1.38629,1873927.639660138,1045900,0.2,3.579392175432355,100,3935.916971731895,1406.983448912117,2528.951708609008,7
0.3941891970738855,0.03199333310872072,0.09738856396208775,0.0006982197645883199,0.001984411900011361,0.01149999958824442,0.009516956646348046,0.3000000001479237,0.0066,0.03719331759943786,100,200,202703.5573267035,3.21556810966275e-07,4.2533,1,1000,1.38629,1905484.038671192,1045900,0.2,3.579392175432355,100,5302.241566637824,1739.153137850684,3563.111508187911,8
0.3978434196962112,0.03197886497617772,0.09784160776723223,0.0006520958893981026,0.002068634923467055,0.009006617587579884,0.00875564922705591,0.3063299573378521,0.0066,0.0411743300477162,100,200,262215.7348353655,3.21556810966275e-07,4.2533,1,1000,1.38629,1915525.475772522,1045900,0.2,3.579392175432355,100,4778.93105770276,1812.24506036742,2966.720401401706,9
0.3999912270059692,0.02703044427624897,0.09961048654768444,0.000699829693487343,0.002487408602294163,0.01149997489526413,0.0131774581915549,0.3000327617313669,0.0066,0.03700025473160134,100,200,246571.1858594263,3.21556810966275e-07,4.2533,1,1000,1.38629,1864308.965599688,1045900,0.2,3.579392175432355,100,5309.080910568129,1811.820295952647,3497.265751491566,10
0.4016475218347335,0.03083752895481089,0.09894434668850975,0.0005585360608849067,0.002117980361608103,0.01149995323318201,0.01316376457271103,0.3081147932138941,0.0066,0.04110982306921412,100,200,226581.1810443286,3.21556810966275e-07,4.2533,1,1000,1.38629,1936546.853541117,1045900,0.2,3.579392175432355,100,5056.072310191281,1890.788475389148,3165.284126948869,11
0.4035851917362304,0.02961602095624527,0.09999969672442037,0.0006999999975911465,0.002435759179755583,0.008032411693690306,0.007981770866487834,0.3070761112637979,0.0066,0.04431299253228357,100,200,212454.5025389075,3.21556810966275e-07,4.2533,1,1000,1.38629,1953308.455110975,1045900,0.2,3.579392175432355,100,3430.776341708621,1472.16949390397,1958.60975336016,12
0.3999211942657579,0.03084203301483766,0.0999347577304136,0.0006995092439074553,0.002487494596592007,0.007026085361657405,0.005888693557619874,0.3032461383977765,0.0066,0.04429373558909116,100,200,219208.4435612216,3.21556810966275e-07,4.2533,1,1000,1.38629,1904528.588301255,1045900,0.2,3.579392175432355,100,3372.602336876979,1372.56372210692,2000.037250428905,13
0.3997409848951294,0.02961975515308007,0.09888444877208161,0.0006999888194990511,0.002374113697988903,0.01008560553612863,0.01034310106205338,0.3005200754924792,0.0066,0.04274972846954934,100,200,221280.5825357295,3.21556810966275e-07,4.2533,1,1000,1.38629,1795432.063479121,1045900,0.2,3.579392175432355,100,4128.053598424571,1064.843559269062,3063.233845126311,14
0.4019624358937398,0.03160438373891997,0.09537460590861721,0.0004287758067718086,0.002261373796529773,0.009918213846866645,0.009945698809877836,0.310882342825411,0.0066,0.03881814725140949,100,200,258417.5444215954,3.21556810966275e-07,4.2533,1,1000,1.38629,1981758.993918985,1045900,0.2,3.579392175432355,100,5507.278673983139,2040.976972143778,3466.320349201726,15
0.3900000005533973,0.02884346020807249,0.09409644235423356,0.0006999732077190146,0.00248749977302918,0.00700000030710163,0.006169340947573414,0.3000000051145843,0.0066,0.04209041789310794,100,200,188290.9554251786,3.21556810966275e-07,4.2533,1,1000,1.38629,1921313.117438401,1045900,0.2,3.579392175432355,100,3961.432510798884,1650.365914067296,2311.086821018213,16
0.3936346108950788,0.02963730102516612,0.0940000124709687,0.0006999999480606392,0.002484967910358358,0.008070881630387862,0.007937506550691259,0.3038596524753945,0.0066,0.04431150121946055,100,200,192038.6205568224,3.21556810966275e-07,4.2533,1,1000,1.38629,1964830.200005551,1045900,0.2,3.579392175432355,100,3330.702188795922,1509.155540677622,1821.565368639695,17
0.3984275899192735,0.02700794955571253,0.09824624100473318,0.0005722441303165933,0.002485911404167131,0.007470326757257464,0.00503954206873466,0.3001693085828173,0.0066,0.03942572742747798,100,200,223083.6059829228,3.21556810966275e-07,4.2533,1,1000,1.38629,1847479.550749366,1045900,0.2,3.579392175432355,100,3949.775995217011,1635.624902228534,2314.159914196064,18
0.4061733002843399,0.02997428006150535,0.09400011435644549,0.0005219630915045252,0.002138194414889433,0.007019901152575669,0.01353633036000577,0.3080174303439174,0.0066,0.04363175381946693,100,200,245378.9316954073,3.21556810966275e-07,4.2533,1,1000,1.38629,1797031.608409134,1045900,0.2,3.579392175432355,100,4214.857382419505,1452.321966910622,2762.555211037195,19
0.4011210505189488,0.03002111176957217,0.0965012117168694,0.0006986108791474342,0.002487499417835401,0.008016819293880038,0.008423683101953608,0.3071712648381403,0.0066,0.04077833944025419,100,200,241463.4344420175,3.21556810966275e-07,4.2533,1,1000,1.38629,1973712.025831814,1045900,0.2,3.579392175432355,100,3849.602514222734,1623.601592150421,2226.005163674547,20
