Population,Hour,SimulationValue,CellValue,RsquareValue,PctContribution
NaiveTCT,96,10111.6123026203,215910.500561642,414.233510562847,0.12315664297856
NaiveTCT,96,10111.6123026203,75660.0115878185,42.0226428139418,0.0124938410005025
NaiveTCT,96,10111.6123026203,55374.3322690317,20.0373589189685,0.00595734964866458
NaiveTCT,168,48846.2994626339,356574.434321147,39.6890838227491,0.0118000456309361
NaiveTCT,168,48846.2994626339,376870.823325267,45.0971703034573,0.0134079352847614
NaiveTCT,168,48846.2994626339,293402.573499921,25.0665337334032,0.00745258427190041
NaiveTCT,168,48846.2994626339,376870.823325267,45.0971703034573,0.0134079352847614
NaiveTCT,216,112548.594077121,137391.647104183,0.0487225246637485,1.44857970734286e-05
NaiveTCT,216,112548.594077121,150822.866897681,0.115646834002386,3.43832053265807e-05
NaiveTCT,216,112548.594077121,167977.309508886,0.242543409992219,7.21110952868751e-05
NaiveTCT,216,112548.594077121,247978.795980096,1.44794112487743,0.00043049044469677
NaiveTCT,288,279903.774513267,621000.877017553,1.48504136390337,0.000441520795394201
NaiveTCT,288,279903.774513267,760351.173630942,2.94628112431175,0.000875965085606662
NaiveTCT,288,279903.774513267,1018676.99759041,6.96634184729126,0.00207117785953072
NaiveTCT,336,446333.82118056,2385998.15691539,18.8857208978132,0.00561495370773925
NaiveTCT,336,446333.82118056,416647.503721586,0.00442377531418099,1.31524201469281e-06
NaiveTCT,336,446333.82118056,363957.316582995,0.0340633318928845,1.01274414010879e-05
NaiveTCT,336,446333.82118056,2125283.46046248,14.1499773622224,0.0042069597599336
NaiveTCT,336,446333.82118056,1679392.96615414,7.63217329806527,0.0022691376193663
NaiveTCT,432,817980.602324656,3207804.50548517,8.53583067720034,0.00253780591002646
NaiveTCT,432,817980.602324656,732014.207611665,0.0110451448894588,3.28385543687481e-06
NaiveTCT,432,817980.602324656,4833428.76770157,24.0980576124977,0.00716464458374349
NaiveTCT,432,817980.602324656,610211.044038911,0.0645175434810449,1.91818475949768e-05
NaiveTCT,432,817980.602324656,1830204.94616442,1.53132561033016,0.000455281662797157
ActTCT,96,53446.1533788235,10925.9559905997,0.632932849813285,0.00018817860705654
ActTCT,96,53446.1533788235,3828.70659234452,0.86185839814562,0.000256240947030744
ActTCT,96,53446.1533788235,2802.16810116445,0.897889391412988,0.000266953398005468
ActTCT,168,267699.800383078,26139.351576832,0.814245863536098,0.000242085163452922
ActTCT,168,267699.800383078,27627.216092214,0.804246242138739,0.000239112154821433
ActTCT,168,267699.800383078,21508.4209187986,0.845764766221534,0.000251456115213516
ActTCT,168,267699.800383078,27627.216092214,0.804246242138739,0.000239112154821433
ActTCT,216,636775.832380092,19385.4934266358,0.940040390234111,0.000279485400802511
ActTCT,216,636775.832380092,21280.5927904357,0.934278279317227,0.000277772255393224
ActTCT,216,636775.832380092,23701.0262118717,0.926944633712621,0.000275591873675119
ActTCT,216,636775.832380092,34988.9634540297,0.893125048759439,0.000265536901193287
ActTCT,288,1469774.14921789,54863.2723226946,0.926737978391691,0.000275530432543655
ActTCT,288,1469774.14921789,67174.3874181609,0.910681076758028,0.000270756521086921
ActTCT,288,1469774.14921789,89996.5774542503,0.881286166758614,0.000262017058093534
ActTCT,336,1925036.71634494,394777.442613054,0.631905311294333,0.00018787310740164
ActTCT,336,1925036.71634494,68936.782500689,0.929661136297218,0.000276399522816076
ActTCT,336,1925036.71634494,60218.8808254138,0.938414682017633,0.000279002058047039
ActTCT,336,1925036.71634494,351640.661128538,0.668033250497238,0.000198614381577931
ActTCT,336,1925036.71634494,277865.45366732,0.73214900928643,0.000217676773714605
ActTCT,432,1660372.09530438,639021.995606313,0.378388927484467,0.000112499614012214
ActTCT,432,1660372.09530438,145823.468655996,0.832061813900308,0.000247382061415975
ActTCT,432,1660372.09530438,962860.20281977,0.176478734789797,5.24692666807252e-05
ActTCT,432,1660372.09530438,121559.240420039,0.858935909221837,0.000255372055654703
ActTCT,432,1660372.09530438,364592.422969257,0.609047932807054,0.00018107733175819
TregCT,96,846.772088607477,5463.1731086251,29.7217233867586,0.0088366285742476
TregCT,96,846.772088607477,2385.4205428503,3.30176181886662,0.000981653804333396
TregCT,96,846.772088607477,1056.4949456927,0.061342074970414,1.82377423217892e-05
TregCT,168,4192.36466149804,21618.7522061147,17.2781258514994,0.00513699621727947
TregCT,168,4192.36466149804,60760.6969456246,182.065914757551,0.0541304029987663
TregCT,168,4192.36466149804,39859.6819282832,72.3807013059468,0.0215196597135804
TregCT,168,4192.36466149804,60760.6969456246,182.065914757551,0.0541304029987663
TregCT,216,11279.7505175243,19826.6656204918,0.574142626775402,0.000170699561241371
TregCT,216,11279.7505175243,22455.81665452,0.981700332333494,0.000291871406484837
TregCT,216,11279.7505175243,30256.1535484388,2.83027609218793,0.000841475383637409
TregCT,216,11279.7505175243,29211.8149691877,2.52732791329745,0.000751405218483643
TregCT,288,39201.3743214037,50941.5572684148,0.0896906442498911,2.66661155380498e-05
TregCT,288,39201.3743214037,91351.5736620928,1.7697395643479,0.000526165020776025
TregCT,288,39201.3743214037,126017.589300416,4.90454935738327,0.00145818196446068
TregCT,336,78170.3886321064,526692.62081054,32.9217875119057,0.0097880464217166
TregCT,336,78170.3886321064,70245.831192948,0.0102769795670243,3.05547057676286e-06
TregCT,336,78170.3886321064,45635.5081349737,0.173226324057852,5.15022855526421e-05
TregCT,336,78170.3886321064,257563.500635224,5.26655938287916,0.00156581193240817
TregCT,336,78170.3886321064,188845.051540382,2.00452683015533,0.000595970120396451
TregCT,432,239443.613000229,372191.298316339,0.307360037332397,9.13818641379082e-05
TregCT,432,239443.613000229,130242.978674727,0.207990648101417,6.18381404157767e-05
TregCT,432,239443.613000229,661115.187619145,3.10128827598479,0.00092205059040269
TregCT,432,239443.613000229,92904.4250763612,0.3745424499235,0.000111356009616091
TregCT,432,239443.613000229,313434.064125937,0.0954871291820277,2.8389480758666e-05
ThyNaive,96,9359.22547400338,60634.1544067379,30.0144447901616,0.00892365819510587
ThyNaive,96,9359.22547400338,35500.3868435493,7.80135311513342,0.0023194368293494
ThyNaive,96,9359.22547400338,27832.8880615396,3.89606500430185,0.0011583473439995
ThyNaive,168,45138.7540793971,299795.985757835,31.828259648589,0.00946292733498071
ThyNaive,168,45138.7540793971,280992.118049203,27.30140609287,0.00811703890982558
ThyNaive,168,45138.7540793971,207602.755681167,12.9543359919787,0.00385148109002729
ThyNaive,168,45138.7540793971,280992.118049203,27.30140609287,0.00811703890982558
ThyNaive,216,103709.961480906,86704.4015954203,0.0268869119057094,7.99380476453523e-06
ThyNaive,216,103709.961480906,93200.1078868619,0.0102695730021004,3.05326851524738e-06
ThyNaive,216,103709.961480906,122176.881771043,0.0317064780479212,9.42672018917441e-06
ThyNaive,216,103709.961480906,200841.353865522,0.877158917491371,0.000260789976866333
ThyNaive,288,255705.275974711,450693.790533114,0.581485224389003,0.000172882604500244
ThyNaive,288,255705.275974711,580761.240630771,1.61598342269534,0.000480451456420657
ThyNaive,288,255705.275974711,754570.183126163,3.80615553133046,0.00113161616803047
ThyNaive,336,403430.574186821,1575137.28235659,8.43529384558009,0.00250791509153322
ThyNaive,336,403430.574186821,312700.664425818,0.0505781967108207,1.50375108627742e-05
ThyNaive,336,403430.574186821,287437.404281746,0.0826660559436644,2.45776203003617e-05
ThyNaive,336,403430.574186821,1579355.3996767,8.49613689498945,0.00252600446750779
ThyNaive,336,403430.574186821,1325179.78788444,5.22020952689494,0.00155203155848864
ThyNaive,432,712700.343771658,3207804.50548517,12.2564140670808,0.00364398044331534
ThyNaive,432,712700.343771658,732014.207611665,0.000734386008611737,2.18341860725252e-07
ThyNaive,432,712700.343771658,3730214.34442423,17.9260519658668,0.00532963250359828
ThyNaive,432,712700.343771658,490675.577164664,0.0970485180126398,2.88537005812031e-05
ThyNaive,432,712700.343771658,1254940.14297859,0.578853741538822,0.000172100232756722
ActivatedNaive,96,48002.1445720206,10925.9559905997,0.596580266355887,0.00017737054342082
ActivatedNaive,96,48002.1445720206,3828.70659234452,0.846839528058665,0.000251775654933233
ActivatedNaive,96,48002.1445720206,2802.16810116445,0.886655957084434,0.000263613561836383
ActivatedNaive,168,239042.003084235,26139.351576832,0.793256613681944,0.000235844805092818
ActivatedNaive,168,239042.003084235,27627.216092214,0.782208049874359,0.000232559933170149
ActivatedNaive,168,239042.003084235,21508.4209187986,0.82814080518493,0.000246216298004368
ActivatedNaive,168,239042.003084235,27627.216092214,0.782208049874359,0.000232559933170149
ActivatedNaive,216,565015.644921299,19385.4934266358,0.93255783702608,0.000277260747049227
ActivatedNaive,216,565015.644921299,21280.5927904357,0.926091109861762,0.000275338110690007
ActivatedNaive,216,565015.644921299,23701.0262118717,0.917864482722187,0.000272892234739098
ActivatedNaive,216,565015.644921299,34988.9634540297,0.87998347821807,0.000261629753002543
ActivatedNaive,288,1293630.4584769,54863.2723226946,0.916978009133825,0.000272628675397693
ActivatedNaive,288,1293630.4584769,67174.3874181609,0.898842356749619,0.000267236726149477
ActivatedNaive,288,1293630.4584769,89996.5774542503,0.865701845633736,0.000257383650549485
ActivatedNaive,336,1698786.69025764,394777.442613054,0.589228362169285,0.000175184733205003
ActivatedNaive,336,1698786.69025764,68936.782500689,0.920486715379305,0.000273671856288114
ActivatedNaive,336,1698786.69025764,60218.8808254138,0.930360231126314,0.000276607372181421
ActivatedNaive,336,1698786.69025764,351640.661128538,0.628856640438086,0.00018696670060782
ActivatedNaive,336,1698786.69025764,277865.45366732,0.699620152556449,0.000208005550376465
ActivatedNaive,432,1505760.34387091,639021.995606313,0.331332710740923,9.85092304782215e-05
ActivatedNaive,432,1505760.34387091,145823.468655996,0.815691223485123,0.000242514886482755
ActivatedNaive,432,1505760.34387091,962860.20281977,0.129995463990283,3.86492269196907e-05
ActivatedNaive,432,1505760.34387091,121559.240420039,0.845058300107505,0.000251246074275825
ActivatedNaive,432,1505760.34387091,364592.422969257,0.574364248293505,0.000170765452004637
ThyTregs,96,40.3437694144971,123.3186484402,4.22999944029829,0.00125763009892771
ThyTregs,96,40.3437694144971,51.2453444336004,0.0730172629791781,2.17089172138185e-05
ThyTregs,96,40.3437694144971,24.7203839482968,0.149967568493398,4.45871756396733e-05
ThyTregs,168,115.945860949701,800.0706893575,34.8145034188921,0.0103507737995664
ThyTregs,168,115.945860949701,1392.4884271363,121.216042878436,0.0360389986212581
ThyTregs,168,115.945860949701,813.7935874061,36.2252037089864,0.0107701920927432
ThyTregs,168,115.945860949701,1392.4884271363,121.216042878436,0.0360389986212581
ThyTregs,216,290.067845113524,420.3991671242,0.201882383620901,6.00220793568265e-05
ThyTregs,216,290.067845113524,560.721131458,0.870617579732448,0.000258845157873096
ThyTregs,216,290.067845113524,606.9213564694,1.19321271163079,0.000354756600266644
ThyTregs,216,290.067845113524,1092.3278060723,7.64946494688615,0.00227427863612626
ThyTregs,288,1103.11727662916,794.9437179261,0.0780454113908228,2.32038466750654e-05
ThyTregs,288,1103.11727662916,3260.8435742899,3.82603850537605,0.00113752761718521
ThyTregs,288,1103.11727662916,3026.4096361053,3.03981560278984,0.000903774019645965
ThyTregs,336,2396.65587216721,31548.2938953026,147.94986258617,0.0439872872199397
ThyTregs,336,2396.65587216721,2195.8842338057,0.00701767686306224,2.08644038187232e-06
ThyTregs,336,2396.65587216721,1277.9462511251,0.217883020349557,6.47792625754008e-05
ThyTregs,336,2396.65587216721,4970.2658947294,1.15311897631009,0.000342836246841209
ThyTregs,336,2396.65587216721,5729.3784413063,1.93369051000702,0.000574909623918108
ThyTregs,432,8324.91856121503,13866.9156559659,0.443172292542127,0.000131760493583534
ThyTregs,432,8324.91856121503,4518.2330460312,0.209090360665596,6.21650982890345e-05
ThyTregs,432,8324.91856121503,25341.5393541828,4.17817527227869,0.00124222214569433
ThyTregs,432,8324.91856121503,1964.3970476345,0.583748078996834,0.000173555378599737
ThyTregs,432,8324.91856121503,10400.1348527893,0.0621393561434825,1.84747836771631e-05
NaiveTregs,96,516.057758650085,3044.4035742079,24.0035969229779,0.00713656027593629
NaiveTregs,96,516.057758650085,1325.79287803,2.46200725113268,0.000731984593970627
NaiveTregs,96,516.057758650085,520.8466781717,8.61149301832633e-05,2.56030124103025e-08
