mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.404028108550884,0.02923015505842328,0.09518441356075319,0.0006985867666198809,0.001487751368616025,0.004577061781813585,0.01135275682459135,0.3053152152516695,0.006612634949612738,0.03700000982739728,100,200,196749.1015735918,7.122554228622939e-07,3.076402286686662,1,1000,1.38629,1949537.950165343,1045900,0.3640273814696632,4.747561595573376,100,6261.667320254601,3353.781587581238,2907.943970738839,1
0.4003873803128226,0.03199995874234339,0.09498947574282389,0.0006437839999201324,0.001489864240542822,0.006995947085061495,0.009438090968073434,0.3039259664188707,0.006400001708342546,0.04172057183879669,100,200,187185.3534662015,6.973229924143433e-07,0.5225625043181438,1,1000,1.38629,1855591.908625564,1045900,0.07243478303194671,3.234960718849211,100,3728.3679428219,1950.418452738225,1777.957361895989,2
0.406999839223839,0.0288837982099608,0.09610686993218261,0.0005426820056873249,0.001469006482852626,0.006954106881100488,0.01017293224200259,0.3061275113003231,0.006486913587973563,0.04236449602839194,100,200,172019.4733528578,8.139968321165292e-07,1.298023999621853,1,1000,1.38629,1964121.804339789,1045900,0.2440233243124293,6.349532140740227,100,4155.206456062977,2285.275337445555,1869.94841032259,3
0.4069812953261265,0.02733133947348372,0.09654895789616597,0.0006824840283434763,0.00145088314311256,0.00697048359464069,0.007973425760954384,0.3053880192889192,0.00660683379053268,0.04101080935011608,100,200,190347.135936176,8.136720751568902e-07,0.9290510907005585,1,1000,1.38629,1840129.859233043,1045900,0.1593830258909332,5.845878855283118,100,4149.778032889472,2289.934411107049,1859.845318914667,4
0.4069999999632294,0.03199999834454235,0.09418470923444279,0.0006473698953897821,0.001499996334235658,0.004928493087894299,0.005015232568614051,0.3011618124422191,0.006400001695623297,0.04277684440090239,100,200,242704.238359162,8.116265042337673e-07,4.751109418020778,1,1000,1.38629,1799529.371988105,1045900,0.02194801883430026,5.4374970263135,100,2904.883922585363,869.9191437502432,2034.979182051788,5
0.4034047863284965,0.02935833959845245,0.09601198324998347,0.0006741507848297687,0.001499999663180667,0.004500791763101378,0.005000000401079487,0.3005552406290116,0.006400000889307828,0.04431250090025005,100,200,241701.6442758344,8.052905478225205e-07,2.502346328434892,1,1000,1.38629,1969589.008915403,1045900,0.3558865176026245,3.236417522422278,100,4100.502159917906,1765.691090446822,2334.820974592338,6
0.4069996098138956,0.03114118215198979,0.09402319036994983,0.0006749088296390878,0.001499994629547095,0.006978986673785588,0.007383925749859973,0.3000426724444925,0.006667643117274757,0.04429974631782987,100,200,199771.8471873841,7.955082609215219e-07,6.86225473328911,1,1000,1.38629,1770527.135226747,1045900,0.3636131096803728,6.045187465677627,100,3701.143871820652,859.457924489468,2841.711912686157,7
0.3998035603034458,0.02974707796406214,0.09640477912561919,0.0006772685194336525,0.001482788252518741,0.001617321745195594,0.009195669989156757,0.3009782626887181,0.006403622877118053,0.03814940074569263,100,200,189683.0708428659,8.138713818772045e-07,0.4393294760864002,1,1000,1.38629,1930296.68437717,1045900,0.0200982827319863,6.800774367235763,100,5119.082269743421,3311.902258150703,1807.20493201578,8
0.4027168114663185,0.03174845854919423,0.09648420211192273,0.0006166623761354592,0.001357310396333964,0.006993984873466828,0.006145924868132367,0.3049416496001081,0.006433127754014426,0.04261596487164528,100,200,191909.5622026702,8.122612025943054e-07,6.290802931582824,1,1000,1.38629,1942216.367309514,1045900,0.06395197120096907,3.493202616084156,100,4425.728983171591,2605.704305449352,1820.037471109084,9
0.4069441487533493,0.03199999673881865,0.09480517073427058,0.000642091121348899,0.001495448844779353,0.001549327318568806,0.006007998552737392,0.3000000000989584,0.006400982784278668,0.04359664209353669,100,200,222537.6582188185,8.139999703741596e-07,0.7078129338537698,1,1000,1.38629,1971992.826894851,1045900,0.2641414031391723,3.690161065750223,100,1975.996842659119,854.9735381416574,1121.025228958908,10
0.396988753046917,0.03062641403646505,0.09462711097411401,0.0006207310838670119,0.001463895333560532,0.002354848663946764,0.006706333082285166,0.3043549636187423,0.006485222447672827,0.03846204138549775,100,200,175717.0335754947,7.382389105284372e-07,0.4478110015323638,1,1000,1.38629,1771694.169773918,1045900,0.03916140495042945,3.887238525711211,100,9889.527269143055,5494.545721436768,4395.025025936512,11
0.4069999981839841,0.03199999967072129,0.09939912413184428,0.0006999996191860737,0.001499992915790364,0.006964389861996312,0.005079918496628813,0.3051623260936684,0.006400000749842507,0.04431299900960918,100,200,265867.6581794086,8.10752329676824e-07,8.081299965794672,1,1000,1.38629,1812239.267265367,1045900,0.03151726269763023,3.245539901384735,100,3796.984451263541,1924.354892841333,1872.635305792269,12
0.4027356798043713,0.03199999982398682,0.09400000016700599,0.000699994381905822,0.001499538872818348,0.005287083526705491,0.01224901723253585,0.3004675045626121,0.006400000141490693,0.0433290662530838,100,200,212689.6746303704,8.139235107565299e-07,0.5684009340128005,1,1000,1.38629,1809864.754461265,1045900,0.3757298522402385,3.460842676339921,100,3185.530179653148,1165.380276612612,2020.16645912294,13
0.4069957968029294,0.02986682451050011,0.09425692357112511,0.0006920136047877623,0.001466659459498185,0.006266450974830976,0.00561288384957677,0.3098271971939388,0.006401212755216718,0.04429315137564558,100,200,189913.3136129493,8.139076660003953e-07,0.9415483049034216,1,1000,1.38629,1999002.002340761,1045900,0.110981690543259,6.40074513916205,100,3644.847900559415,2072.222925664545,1572.631651925218,14
0.406845121931542,0.0319999960615809,0.09400959148104958,0.0006999984858758894,0.001499996535206147,0.003653736274544917,0.005067827087126929,0.3000000011052786,0.006425858229849283,0.03955251812819682,100,200,203311.8754587443,8.136735758183267e-07,3.644403890720833,1,1000,1.38629,1934029.156488296,1045900,0.3581919908174424,5.950598371236523,100,2703.809479886331,985.9828756816587,1717.835640599738,15
0.3995210169768775,0.03199999808940133,0.09773437557115248,0.0006825647666604612,0.001499971398917244,0.005240751765382357,0.005005449846192435,0.3000000002942614,0.006607233372271122,0.04143765361033907,100,200,174190.7241727435,8.132071823296883e-07,1.660591927826989,1,1000,1.38629,1773793.648752949,1045900,0.2686063370768684,6.317073875845725,100,3887.827818015784,2166.700713874364,1721.129598683059,16
0.400311279734494,0.03036209791535437,0.09875928626199131,0.0006866406123258266,0.001429043115365124,0.006997175840039294,0.01118845731161347,0.3000165359046774,0.006401375858206688,0.04331076654489077,100,200,233255.6977545435,8.119303158200066e-07,1.707227880878806,1,1000,1.38629,1819981.545862759,1045900,0.379570764143936,4.756940762133204,100,6624.107101911207,2596.014565551461,4028.126934917943,17
0.4020023653357774,0.03185362239096728,0.09769002997482848,0.0006990536669678383,0.00148656956072613,0.002527276358619439,0.01037535239376327,0.3058454076616231,0.006636643223181078,0.04279630948310491,100,200,208392.7228941548,8.131961359247832e-07,1.273047902200095,1,1000,1.38629,1795397.318282759,1045900,0.09752537915885888,5.630499550896743,100,9342.079017906279,4238.458360301204,5103.681385825154,18
0.4069997257419888,0.0307648881051713,0.09400888670918955,0.000654706146446155,0.001419835924610866,0.002876913035433046,0.006087455695891585,0.300050451831211,0.006400197648645545,0.04431119716318938,100,200,176627.4563066606,8.139468850753617e-07,1.993887809433708,1,1000,1.38629,1955399.955060632,1045900,0.2130647188621763,3.941822585365552,100,2108.207880033271,832.382310119611,1275.840175501783,19
0.4069999142334946,0.02789272962940802,0.09432873848324988,0.000522011010391558,0.001499988632884388,0.005232278683010315,0.01097966138418733,0.3077401965866155,0.006630047531298689,0.04109093198898707,100,200,160590.1072576843,8.13939499127029e-07,0.5164074693585482,1,1000,1.38629,1875664.705755047,1045900,0.2506687286456717,3.317515362461232,100,4297.391040802202,2516.096518346839,1781.297962668296,20
0.4061884889850614,0.03199999929886343,0.09409592889974923,0.0006474803337997856,0.001499997453859272,0.003530128460008992,0.009472873598572936,0.3006435409110708,0.006423954785567813,0.03746152906274774,100,200,184979.926848426,7.980782131297807e-07,1.225688725270297,1,1000,1.38629,1965387.993772589,1045900,0.165788991990957,4.179412668489806,100,2557.701297878761,984.7291805437712,1572.978531751432,21
0.4069999974002103,0.03149889563607953,0.09978543342068509,0.0006999999690930619,0.00147856907268543,0.005977365830988972,0.00567233209436207,0.3045729799186895,0.006425974064761102,0.04431299996185994,100,200,169944.9300710831,8.139504225452067e-07,2.899667185438292,1,1000,1.38629,1769487.463601991,1045900,0.02326904878481713,5.420449516627129,100,3522.408247371804,1924.528573694551,1597.891341984499,22
0.3980634544227035,0.03197424696523955,0.09983053463713304,0.0006478107238103083,0.001469925163604509,0.006370358266149147,0.005008444461547147,0.3000003487394905,0.006400072394052711,0.04249608636981329,100,200,196732.7392213039,8.125527513379167e-07,0.4253548158190668,1,1000,1.38629,1752155.166627151,1045900,0.02091994646521991,3.234920239860532,100,6451.225258182519,2866.469638677541,3584.770216497122,23
0.3974681759902816,0.03142768651498089,0.09443025337149333,0.0006996292042415513,0.001455408052429077,0.006999970303814555,0.006439903834313003,0.3031438116353236,0.006594286916493631,0.04431289943027473,100,200,228570.7966356753,8.139449642580638e-07,0.8314903921192506,1,1000,1.38629,1940844.334784254,1045900,0.0969210726548559,3.245537045979143,100,4651.477305559347,2323.411126363449,2328.118964612763,24
0.405967290823163,0.02846123411238018,0.09612910800043294,0.0006487305508364218,0.001432719744636338,0.003112322211917566,0.008277569386602963,0.3044118115880687,0.006688581921906,0.0428067147334366,100,200,229570.6479268649,8.139939210416201e-07,0.9546862208696413,1,1000,1.38629,1797149.780094101,1045900,0.1295704622453579,3.234934341925901,100,4710.708018572438,2594.819763969917,2115.905929930175,25
0.4064522592826855,0.03199999595109151,0.09481911923116304,0.0006999994968518632,0.001499988569076627,0.001010508336600279,0.005199027881296198,0.3000024408864471,0.00640208821299204,0.04431299991335465,100,200,206641.628127371,8.139998809863711e-07,3.625908585235865,1,1000,1.38629,1767364.498821148,1045900,0.1036818497004772,4.300354322445575,100,2606.156876854191,1416.622534773519,1189.537464045699,26
0.4069999992671444,0.03199999737587849,0.09400000106501122,0.0006917236844972129,0.001499999489887022,0.002052434507409376,0.008587492062693393,0.30141507116678,0.006400000121608265,0.0426352617275543,100,200,260005.2905479767,8.139955908769157e-07,0.5235748679746013,1,1000,1.38629,1840656.275121385,1045900,0.373048032838406,3.235503211322554,100,2487.4899124205,1110.757298980259,1376.747844277737,27
0.4069999985517433,0.03199864282471412,0.09401542590679038,0.000699999639491543,0.001499999863651308,0.001910327941378942,0.005883032764958804,0.3000000005535253,0.006400482459601348,0.04431298414566492,100,200,196516.4508061617,8.139996857754775e-07,6.462082648464098,1,1000,1.38629,1788539.259300977,1045900,0.2259846889649051,6.096106592233807,100,2224.824094603871,984.9982109360669,1239.83244075782,28
0.4066963802825188,0.03046889393421211,0.09502011011457841,0.0006999998277311293,0.00149930544435656,0.006999965737706514,0.009494710255231093,0.3000261755553174,0.006400003340063644,0.04038384490748612,100,200,246604.3539823489,8.138998460128089e-07,7.986606832530185,1,1000,1.38629,1916010.474306378,1045900,0.02381636533086859,5.299167294179237,100,3564.695149157425,1243.466058415818,2321.238462837618,29
0.4042578645724897,0.03050638153835562,0.09400000005497726,0.0006999990504451145,0.001499960067777397,0.006393585399510124,0.01170554372954837,0.3001455855069987,0.006400005773317998,0.03899321389262277,100,200,213829.7062798943,8.13999038622469e-07,1.166518255001095,1,1000,1.38629,1953217.105619235,1045900,0.07602713810607127,3.234920000738894,100,3301.982080714894,1077.061120746792,2224.925188159035,30
0.4064947579918532,0.03199980814931775,0.09403579415530679,0.0006727556702114352,0.001499999388526835,0.001386276407132472,0.005141304232945809,0.3000000000874158,0.006400018355749861,0.04391616653457585,100,200,161621.6355481825,8.123255544670139e-07,7.96514438933929,1,1000,1.38629,1847869.118299692,1045900,0.2197429910360111,6.760569183980167,100,2417.762293935441,1322.287604079196,1095.474915884272,31
0.4000198803875382,0.03034895599239221,0.09662858857384661,0.0006067653484408078,0.001428985327287048,0.00699999041018788,0.006154119312816075,0.3000000081867565,0.006594064673141968,0.04431284798807304,100,200,235328.8610876175,8.13091182178404e-07,7.164696176664284,1,1000,1.38629,1995159.532011734,1045900,0.2630097696373994,5.40718466057054,100,4359.323262399165,2421.589137696782,1937.76784739133,32
