NaiveCT,ActivCT,TregCT,ThyDerivedNaive,ActivNaive,ThyDerivedTregs,NaiveDerivedTregs,ProlNaive,ProlActiv,ProlTregs,Il2,ThyWeight,NaiveGain,NaiveLoss,ThymicProductionIR,NaiveProlIR,ActivatedNaiveIR,NaiveToTregIR,NaiveDeathIR,TregGain,TregLoss,TregThymicProductionIR,TregProlIR,TGains,TLoss,TProlIR,TDeathIR,ActivationSuppression,TregDeathSuppression,ActiveDestruction,ILGain,ILLoss,AcTConsumption,TregConsumption,IL2Death,ActivationSuprBoost,DeactivationBoost
390.5112,1240.5,163.1011,45.44558,1088.41,5,1,345.0656,557.008,90.2074,0.0001,0.0023,168.967613275053,155.449686897587,157.502852848454,11.4647604265992,117.370165435787,0.585766668468278,37.4937547933309,1.42978834376822,0.815472977082596,0.109937587867173,0.734084087432774,125.309366538974,55.1325893186174,7.93920110318636,54.9696573667602,0.99999981044133,0.999960039102992,4.57691355713323e-05,1240500,15.667160629,12.405,3.262022,0.000138629,0.000280909514982325,3.0897407261728e-05
404.322289839563,1311.47432710305,163.923056763233,162.892734477468,1157.99144054018,5.09107376749804,1.59116755717787,241.429541927295,540.840032725609,90.6003890842728,0.800004150982237,0.00233804945035503,174.942295307365,160.890436992256,163.072064215031,11.8702310923338,121.464168774009,0.606483298575781,38.8197849196711,1.45475837964339,0.621061111922986,0.110491537405248,0.73778354366236,129.857605633773,58.2878293714904,8.39343685976389,58.1147073004086,0.999530827968154,0.757747048361917,0.119819615519174,1311474.32710305,131147.424767119,104918.490558907,26227.8251704567,1.10903775446516,0.692110571289298,0.198196376818945
418.62140455392,1383.9497753886,164.768758528794,246.455748573885,1228.68524938573,5.18241046441464,2.20116651211942,172.165646954586,525.822705367894,90.9964637969498,0.807673631813827,0.00237670811513481,181.128014735618,166.579951232246,168.837985377542,12.2900293580751,125.759347984299,0.627931965831098,40.1926712821155,1.48058332577498,0.622818798633496,0.11106148874105,0.741589871202837,134.616627777544,61.5099074294356,8.85727979324442,61.3262756678083,0.999527026430791,0.755991310773504,0.127466149390113,1383949.7753886,138394.970125565,111777.974133604,26615.8763220813,1.11966987904719,0.694139991146045,0.199716970021263
433.430586969464,1458.03256631122,165.639128067571,307.29583906574,1300.60135392511,5.27402633666369,2.83086737209248,126.134741831232,511.925702565556,91.3956993505239,0.814850713685483,0.00241599089924565,187.534298393047,172.472403616432,174.809496028441,12.7248023646061,130.207727625823,0.650145734466394,41.6145302561427,1.50730102140681,0.624754110097275,0.111648063686596,0.745507223253816,139.539137346854,64.8035529072607,9.33140972103159,64.6090694072599,0.999523245446175,0.754355649260852,0.135363439839811,1458032.56631122,145803.249686954,118807.887723537,26994.2323440202,1.12961939587505,0.696015033867968,0.201134722806789
448.75974307708,1533.79007067458,166.534511429546,353.287675783329,1373.81928923706,5.36593122872262,3.48067166465539,95.4720632115975,499.094104971684,91.7981012931665,0.821582422163363,0.00245589738760373,194.165422123539,178.571732911429,180.990581188168,13.1748409353712,134.81228051238,0.673139463464663,43.0863129355835,1.53492811615331,0.626859189726242,0.112251495374429,0.749537157314215,144.628538328709,68.1717684308404,9.81625781632884,67.966073887562,0.999519473236469,0.752827908234949,0.143523973656659,1533790.07067458,153379.000541806,126013.496135494,27364.3654548158,1.13895149602085,0.697752946524981,0.202459939226848
464.628886621846,1611.32130052883,167.455751133139,389.406329158513,1448.44213855938,5.45814077454503,4.15137132411776,75.2225547200779,487.296357650704,92.2037421366099,0.827912138540381,0.00249643894425033,201.030033533622,184.88589968936,187.389300892927,13.640732640695,139.579015636129,0.696943173436777,44.6099408797951,1.56349899034127,0.629128822569975,0.112872351520508,0.753683465383988,149.891473392474,71.6189641173986,10.3124577563452,71.401676580276,0.999515697746926,0.751397032167195,0.151964177864078,1611321.30052883,161132.123912273,133403.246379649,27727.7298063046,1.14772631853714,0.699369047467788,0.203702014256463
481.062015961611,1690.73908347054,168.403884542488,419.025538692487,1524.58412660769,5.55067323723556,4.84391296107791,62.0364754236776,476.507707829613,92.6127211297174,0.833878370517923,0.00253763067278676,208.138502968061,191.424449861168,194.015320935544,14.1231820325171,144.515138780547,0.721592861911429,46.1877182187095,1.59305500948189,0.631559493152108,0.113511331147356,0.757950816423108,155.335870418346,75.1501651438653,10.820731637799,74.9208771583764,0.999511907613211,0.750053295037453,0.160702583869987,1690739.08347054,169073.90255302,140987.075189538,28085.6713662357,1.15599724626529,0.700876600783863,0.204869226329284
498.076092509126,1772.13282945841,169.379617786299,444.501097600098,1602.34037754343,5.64354311659661,5.55897102531585,53.5749936673096,466.69124552509,93.0250985257012,0.839512908298534,0.002579478816924,215.498155850792,198.194129222093,200.875468781039,14.6226870697531,149.625741799888,0.747113971002031,47.8212734512034,1.62362526961126,0.634147743297492,0.114168910039395,0.762342388569836,160.967393484393,78.7693561734601,11.3416516845054,78.5276376007386,0.999508093915745,0.748788668573864,0.169755696362518,1772132.82945841,177213.277470198,148772.838554994,28439.2751068541,1.16380834964517,0.702286524577894,0.205968409561414
515.686757904716,1855.58655584535,170.383600839646,467.399835792069,1681.80067072279,5.7367642377873,6.29716872583153,48.2869212779549,457.810359461147,93.4409301947859,0.844843316166758,0.00262198780277823,223.115745856051,205.201158301869,207.97603889106,15.1397069649916,154.915519976519,0.773529963163804,49.5121083621859,1.65523659652135,0.636890731415513,0.114845526130916,0.76686110722663,166.791275584117,82.480282809269,11.8757556075979,82.2256809263891,0.999504248880967,0.747596220749152,0.1791399638662,1855586.55584535,185558.650396085,156767.989927484,28789.4892707599,1.17119784076882,0.703608165972348,0.207005469530057
533.917888868052,1941.21248182725,171.416878173595,488.753566311195,1763.07766179907,5.83035546879848,7.05944891658399,45.1643219958877,449.842443061362,93.8603222820817,0.849895513569601,0.00266517058422758,231.001587814474,212.45503413433,215.326645115397,15.6749426990771,160.391642077996,0.800876653468211,51.262515402866,1.6879302100209,0.6397874174274,0.115541883212417,0.771511673340267,172.815403688026,86.2879455799702,12.4237616100299,86.0199798485468,0.999500364069573,0.746469510964221,0.188875656660587,1941212.48182725,194121.24326265,164982.777919029,29137.287141969,1.1782016515064,0.704850040552817,0.20798590467343
