Population,Hour,SimulationValue,CellValue,RsquareValue,PctContribution
ActTCT,336,123010.320991041,351640.661128538,3.45449542101908,8.09206058996062e-06
ActTCT,336,123010.320991041,277865.45366732,1.584776803255,3.71229611001206e-06
ActTCT,432,367315.574483979,639021.995606313,0.547168538077861,1.281727263584e-06
ActTCT,432,367315.574483979,145823.468655996,0.363611673954853,8.51750353743898e-07
ActTCT,432,367315.574483979,962860.20281977,2.62875394338098,6.15778387098324e-06
ActTCT,432,367315.574483979,121559.240420039,0.447641924033405,1.04858890529844e-06
ActTCT,432,367315.574483979,364592.422969257,5.49623034426491e-05,1.28747685382809e-10
TregCT,96,337.251552421212,5463.1731086251,231.012774732619,0.000541141076296407
TregCT,96,337.251552421212,2385.4205428503,36.8827808579735,8.63969005756899e-05
TregCT,96,337.251552421212,1056.4949456927,4.54824496744023,1.06541388448714e-05
TregCT,168,639.988883673845,21618.7522061147,1074.52099525217,0.00251703590222165
TregCT,168,639.988883673845,60760.6969456246,8824.76831910033,0.0206717772720216
TregCT,168,639.988883673845,39859.6819282832,3755.46327673647,0.00879706952101231
TregCT,168,639.988883673845,60760.6969456246,8824.76831910033,0.0206717772720216
TregCT,216,1017.79479368533,19826.6656204918,341.511236652441,0.000799980686710157
TregCT,216,1017.79479368533,22455.81665452,443.658665860348,0.00103925823249288
TregCT,216,1017.79479368533,30256.1535484388,825.249996541636,0.0019331254380154
TregCT,216,1017.79479368533,29211.8149691877,767.350114698886,0.00179749655595862
TregCT,288,2135.20232401305,50941.5572684148,522.48602769599,0.00122390916132016
TregCT,288,2135.20232401305,91351.5736620928,1745.86654850641,0.00408964441131944
TregCT,288,2135.20232401305,126017.589300416,3366.20889010288,0.00788525181751171
TregCT,336,3584.08378350708,526692.62081054,21302.3398281807,0.0499001456330538
TregCT,336,3584.08378350708,70245.831192948,345.937052297301,0.000810348038231391
TregCT,336,3584.08378350708,45635.5081349737,137.659159789664,0.00032246279876452
TregCT,336,3584.08378350708,257563.500635224,5021.58405425955,0.0117629226478063
TregCT,336,3584.08378350708,188845.051540382,2671.84678297056,0.00625872766347769
TregCT,432,10508.3315630256,372191.298316339,1184.64596104408,0.0027750006082199
TregCT,432,10508.3315630256,130242.978674727,129.82912867077,0.000304121166047383
TregCT,432,10508.3315630256,661115.187619145,3833.27287813751,0.00897933637399085
TregCT,432,10508.3315630256,92904.4250763612,61.481677556554,0.000144019140084224
TregCT,432,10508.3315630256,313434.064125937,831.007223530597,0.00194661158402138
ThyNaive,96,1089.63034580205,60634.1544067379,2986.24391107959,0.00699519429605391
ThyNaive,96,1089.63034580205,35500.3868435493,997.309742183539,0.00233617066376845
ThyNaive,96,1089.63034580205,27832.8880615396,602.379577647567,0.00141105760650886
ThyNaive,168,2510.76693120679,299795.985757835,14019.542217439,0.0328403923701135
ThyNaive,168,2510.76693120679,280992.118049203,12302.1051484112,0.0288173432331956
ThyNaive,168,2510.76693120679,207602.755681167,6672.4387027878,0.0156300042944706
ThyNaive,168,2510.76693120679,280992.118049203,12302.1051484112,0.0288173432331956
