64700,3.1441e+05,3127.8,59875,2.8485e+05,57.755,2489.8,4825.1,29558,681.33,0.98049,0.017121
66279,3.2285e+05,3216.2,61332,2.9244e+05,59.213,2560.7,4946.8,30411,696.32,0.98047,0.017346
67880,3.3146e+05,3306.7,62810,3.0018e+05,60.713,2633.2,5070.4,31285,711.77,0.98044,0.017573
69506,3.4024e+05,3399.3,64310,3.0806e+05,62.257,2707.3,5196,32178,727.7,0.98041,0.017801
71153,3.4918e+05,3494.1,65830,3.1609e+05,63.846,2783.1,5323.5,33092,744.11,0.98038,0.018032
72823,3.5829e+05,3591.1,67370,3.2426e+05,65.48,2860.5,5453.1,34027,761.02,0.98035,0.018265
74516,3.6756e+05,3690.4,68931,3.3258e+05,67.161,2939.6,5584.5,34982,778.44,0.98032,0.0185
76229,3.77e+05,3791.8,70512,3.4104e+05,68.889,3020.4,5717.9,35959,796.38,0.98028,0.018737
77964,3.866e+05,3895.6,72111,3.4965e+05,70.665,3103,5853.1,36956,814.84,0.98025,0.018976
79720,3.9637e+05,4001.6,73730,3.584e+05,72.49,3187.2,5990.2,37975,833.84,0.98021,0.019217
81496,4.0631e+05,4109.9,75366,3.6729e+05,74.366,3273.2,6129.2,39016,853.39,0.98017,0.01946
83291,4.164e+05,4220.6,77021,3.7632e+05,76.293,3360.9,6269.9,40078,873.49,0.98013,0.019705
85106,4.2666e+05,4333.7,78693,3.8549e+05,78.272,3450.3,6412.4,41161,894.17,0.98009,0.019952
86939,4.3707e+05,4449.1,80382,3.9481e+05,80.304,3541.6,6556.6,42267,915.43,0.98005,0.020201
88790,4.4765e+05,4567,82087,4.0425e+05,82.391,3634.6,6702.6,43394,937.27,0.98,0.020451
90658,4.5838e+05,4687.3,83808,4.1384e+05,84.532,3729.3,6850.2,44544,959.72,0.97996,0.020704
92544,4.6927e+05,4810,85544,4.2355e+05,86.73,3825.9,6999.4,45716,982.78,0.97991,0.020959
94445,4.8031e+05,4935.2,87295,4.334e+05,88.984,3924.2,7150.1,46909,1006.5,0.97986,0.021215
96362,4.915e+05,5062.8,89060,4.4338e+05,91.297,4024.4,7302.5,48125,1030.8,0.97981,0.021474
98295,5.0284e+05,5193,90838,4.5348e+05,93.668,4126.3,7456.3,49363,1055.7,0.97976,0.021734
1.0024e+05,5.1433e+05,5325.6,92629,4.6371e+05,96.1,4230.1,7611.6,50623,1081.3,0.97971,0.021996
1.022e+05,5.2597e+05,5460.8,94433,4.7406e+05,98.593,4335.6,7768.3,51906,1107.6,0.97966,0.02226
1.0417e+05,5.3774e+05,5598.5,96247,4.8453e+05,101.15,4443,7926.3,53210,1134.6,0.9796,0.022526
1.0616e+05,5.4965e+05,5738.8,98073,4.9512e+05,103.76,4552.2,8085.7,54537,1162.2,0.97955,0.022794
1.0816e+05,5.617e+05,5881.6,99909,5.0582e+05,106.45,4663.1,8246.3,55885,1190.6,0.97949,0.023063
1.1016e+05,5.7388e+05,6027,1.0176e+05,5.1663e+05,109.19,4775.9,8408.1,57255,1219.6,0.97943,0.023334
1.1218e+05,5.8619e+05,6174.9,1.0361e+05,5.2755e+05,112,4890.5,8571.2,58647,1249.4,0.97937,0.023607
1.1421e+05,5.9863e+05,6325.5,1.0547e+05,5.3857e+05,114.88,5006.8,8735.3,60060,1279.9,0.9793,0.023882
1.1624e+05,6.1119e+05,6478.6,1.0734e+05,5.4969e+05,117.83,5125,8900.5,61495,1311.1,0.97924,0.024158
1.1829e+05,6.2386e+05,6634.3,1.0922e+05,5.6091e+05,120.84,5244.9,9066.8,62951,1343.1,0.97917,0.024436
1.2034e+05,6.3666e+05,6792.6,1.1111e+05,5.7223e+05,123.93,5366.6,9234,64428,1375.8,0.97911,0.024716
1.224e+05,6.4956e+05,6953.5,1.13e+05,5.8363e+05,127.08,5490.1,9402.2,65926,1409.3,0.97904,0.024997
1.2447e+05,6.6257e+05,7117,1.1489e+05,5.9512e+05,130.31,5615.3,9571.3,67445,1443.6,0.97897,0.02528
1.2654e+05,6.7568e+05,7283.1,1.168e+05,6.067e+05,133.6,5742.3,9741.2,68984,1478.7,0.9789,0.025564
1.2861e+05,6.8889e+05,7451.8,1.187e+05,6.1835e+05,136.98,5871,9911.9,70542,1514.6,0.97882,0.02585
1.3069e+05,7.022e+05,7623.1,1.2061e+05,6.3008e+05,140.42,6001.4,10083,72121,1551.2,0.97875,0.026138
1.3278e+05,7.1559e+05,7797,1.2252e+05,6.4187e+05,143.94,6133.6,10255,73719,1588.7,0.97867,0.026427
1.3486e+05,7.2908e+05,7973.5,1.2444e+05,6.5374e+05,147.54,6267.5,10428,75336,1627.1,0.9786,0.026717
1.3695e+05,7.4264e+05,8152.6,1.2635e+05,6.6567e+05,151.21,6403,10602,76972,1666.2,0.97852,0.027009
1.3905e+05,7.5628e+05,8334.3,1.2827e+05,6.7765e+05,154.96,6540.2,10776,78626,1706.3,0.97843,0.027302
1.4114e+05,7.6999e+05,8518.6,1.3019e+05,6.897e+05,158.78,6679.1,10950,80299,1747.1,0.97835,0.027596
1.4323e+05,7.8378e+05,8705.5,1.3211e+05,7.0179e+05,162.69,6819.6,11125,81988,1788.9,0.97827,0.027892
1.4533e+05,7.9762e+05,8894.9,1.3403e+05,7.1393e+05,166.68,6961.8,11301,83696,1831.5,0.97818,0.028189
1.4743e+05,8.1153e+05,9086.9,1.3595e+05,7.2611e+05,170.74,7105.5,11476,85419,1875,0.9781,0.028487
1.4952e+05,8.2549e+05,9281.4,1.3787e+05,7.3833e+05,174.89,7250.9,11653,87160,1919.3,0.97801,0.028787
1.5162e+05,8.395e+05,9478.6,1.3979e+05,7.5058e+05,179.12,7397.8,11829,88916,1964.6,0.97792,0.029088
1.5371e+05,8.5355e+05,9678.2,1.417e+05,7.6287e+05,183.43,7546.3,12006,90687,2010.8,0.97783,0.029389
1.558e+05,8.6765e+05,9880.4,1.4362e+05,7.7518e+05,187.83,7696.3,12183,92474,2057.9,0.97773,0.029692
1.5789e+05,8.8179e+05,10085,1.4553e+05,7.8751e+05,192.31,7847.9,12361,94275,2106,0.97764,0.029996
1.5998e+05,8.9595e+05,10292,1.4744e+05,7.9986e+05,196.87,8000.9,12539,96089,2154.9,0.97754,0.030301
1.6207e+05,9.1015e+05,10502,1.4935e+05,8.1223e+05,201.52,8155.5,12716,97918,2204.8,0.97744,0.030607
1.6415e+05,9.2436e+05,10714,1.5125e+05,8.2461e+05,206.25,8311.5,12895,99759,2255.7,0.97734,0.030914
1.6623e+05,9.386e+05,10929,1.5316e+05,8.3699e+05,211.08,8468.9,13073,1.0161e+05,2307.5,0.97724,0.031222
1.6831e+05,9.5285e+05,11146,1.5505e+05,8.4938e+05,215.98,8627.8,13251,1.0348e+05,2360.2,0.97714,0.031531
1.7038e+05,9.6712e+05,11366,1.5695e+05,8.6176e+05,220.98,8788.1,13430,1.0535e+05,2414,0.97704,0.03184
1.7245e+05,9.8139e+05,11588,1.5884e+05,8.7415e+05,226.07,8949.7,13608,1.0724e+05,2468.7,0.97693,0.032151
1.7452e+05,9.9566e+05,11812,1.6073e+05,8.8652e+05,231.24,9112.7,13787,1.0914e+05,2524.4,0.97682,0.032462
1.7658e+05,1.0099e+06,12039,1.6261e+05,8.9889e+05,236.51,9277.1,13966,1.1105e+05,2581,0.97671,0.032774
1.7864e+05,1.0242e+06,12268,1.6449e+05,9.1124e+05,241.86,9442.8,14145,1.1296e+05,2638.7,0.9766,0.033086
1.8069e+05,1.0385e+06,12500,1.6637e+05,9.2357e+05,247.3,9609.8,14323,1.1489e+05,2697.4,0.97649,0.033399
1.8274e+05,1.0527e+06,12734,1.6824e+05,9.3588e+05,252.84,9778.1,14502,1.1682e+05,2757.1,0.97638,0.033713
1.8479e+05,1.0669e+06,12971,1.7011e+05,9.4817e+05,258.47,9947.6,14681,1.1876e+05,2817.8,0.97626,0.034027
1.8683e+05,1.0811e+06,13209,1.7197e+05,9.6044e+05,264.19,10118,14860,1.2071e+05,2879.5,0.97615,0.034342
1.8887e+05,1.0953e+06,13451,1.7383e+05,9.7267e+05,270,10290,15039,1.2266e+05,2942.2,0.97603,0.034657
1.909e+05,1.1095e+06,13694,1.7568e+05,9.8487e+05,275.9,10464,15218,1.2462e+05,3006,0.97591,0.034972
1.9293e+05,1.1236e+06,13940,1.7753e+05,9.9704e+05,281.9,10638,15397,1.2658e+05,3070.8,0.97579,0.035288
1.9495e+05,1.1377e+06,14188,1.7938e+05,1.0092e+06,287.99,10814,15576,1.2855e+05,3136.6,0.97567,0.035604
1.9697e+05,1.1518e+06,14438,1.8122e+05,1.0213e+06,294.18,10990,15755,1.3052e+05,3203.5,0.97554,0.03592
1.9899e+05,1.1658e+06,14691,1.8305e+05,1.0333e+06,300.46,11168,15934,1.3249e+05,3271.5,0.97542,0.036237
2.01e+05,1.1798e+06,14946,1.8488e+05,1.0453e+06,306.83,11347,16114,1.3447e+05,3340.5,0.97529,0.036554
2.03e+05,1.1937e+06,15203,1.8671e+05,1.0573e+06,313.3,11527,16293,1.3645e+05,3410.5,0.97516,0.036871
2.0501e+05,1.2076e+06,15462,1.8854e+05,1.0692e+06,319.87,11708,16472,1.3843e+05,3481.6,0.97503,0.037188
2.0701e+05,1.2215e+06,15724,1.9036e+05,1.0811e+06,326.53,11891,16651,1.4041e+05,3553.8,0.9749,0.037505
2.09e+05,1.2353e+06,15987,1.9217e+05,1.0929e+06,333.29,12074,16830,1.424e+05,3627.1,0.97477,0.037822
2.1099e+05,1.249e+06,16253,1.9398e+05,1.1046e+06,340.14,12258,17010,1.4438e+05,3701.4,0.97463,0.038139
2.1298e+05,1.2627e+06,16521,1.9579e+05,1.1163e+06,347.09,12443,17189,1.4636e+05,3776.9,0.9745,0.038456
2.1496e+05,1.2763e+06,16792,1.9759e+05,1.128e+06,354.14,12630,17368,1.4834e+05,3853.4,0.97436,0.038772
2.1694e+05,1.2899e+06,17064,1.9939e+05,1.1396e+06,361.28,12817,17548,1.5032e+05,3930.9,0.97422,0.039089
2.1892e+05,1.3034e+06,17339,2.0119e+05,1.1511e+06,368.52,13005,17727,1.523e+05,4009.6,0.97408,0.039405
2.2089e+05,1.3168e+06,17615,2.0299e+05,1.1625e+06,375.86,13194,17907,1.5427e+05,4089.4,0.97394,0.039721
2.2286e+05,1.3302e+06,17894,2.0478e+05,1.174e+06,383.3,13384,18087,1.5624e+05,4170.3,0.9738,0.040037
