NaiveCT,ActivCT,TregCT,ThyDerivedNaive,ActivNaive,ThyDerivedTregs,NaiveDerivedTregs,ProlNaive,ProlActiv,ProlTregs,Il2,ThyWeight,NaiveGain,NaiveLoss,ThymicProductionIR,NaiveProlIR,ActivatedNaiveIR,NaiveToTregIR,NaiveDeathIR,TregGain,TregLoss,TregThymicProductionIR,TregProlIR,TGains,TLoss,TProlIR,TDeathIR,ActivationSuppression,TregDeathSuppression,ActiveDestruction,ILGain,ILLoss,AcTConsumption,TregConsumption,IL2Death,ActivationSuprBoost,DeactivationBoost
390.5112,1240.5,163.1011,45.44558,1088.41,5,1,345.0656,557.008,90.2074,0.0001,0.0023,168.967613275053,155.449686897587,157.502852848454,11.4647604265992,117.370165435787,0.585766668468278,37.4937547933309,1.42978834376822,0.815472977082596,0.109937587867173,0.734084087432774,125.309366538974,55.1325893186174,7.93920110318636,54.9696573667602,0.99999981044133,0.999960039102992,4.57691355713323e-05,1240500,15.667160629,12.405,3.262022,0.000138629,0.000280909514982325,3.0897407261728e-05
404.344087509618,1311.37104253849,164.348580636234,162.911069980235,1157.89872992535,5.10431334526852,1.59453696051388,241.433004094459,540.802976613989,90.8360010074424,7.99576432052164,0.00233804924921406,174.951724924882,160.877066455488,163.080853889149,11.8708710357337,121.448672703211,0.606515995073521,38.8218777572033,1.45699304769903,0.195871959288597,0.110778314620541,0.739698738004964,129.84144854167,58.2836883079581,8.39277583845885,58.1101305030486,0.999349433975102,0.238361588300045,0.16616203561921,1311371.04253849,1311370.96717349,1048541.37928945,262818.503435915,11.084448119896,0.957387284921198,0.711862079186743
418.666673256555,1383.74702834457,165.623618232872,246.498481531287,1228.50406278232,5.20939590014756,2.20949171536786,172.168182699861,525.750168701641,91.4703053687336,8.06845714446234,0.00237670764653025,181.147597597719,166.574951542045,168.856239225699,12.2913583720203,125.74993405314,0.627999868869803,40.1970176200347,1.48507489661839,0.196034145982864,0.111637611031029,0.745437416717559,134.605916265123,61.501848884923,8.85598221198229,61.3172914392369,0.99934413847552,0.236722434094128,0.176760813772951,1383747.02834457,1383746.95808352,1116470.35969752,267265.413164544,11.1852214547967,0.957754985803204,0.713714869223387
433.501405963168,1457.73519054305,166.927268533797,307.356871670555,1300.33672800357,5.31527171281677,2.84581165710903,126.14452821992,511.819747716044,92.1104386515082,8.13648249225061,0.0024159904249927,187.564933667363,172.476545562727,174.838052174689,12.7268814926733,130.204963871614,0.650251962933097,41.62132972818,1.51407302665315,0.196313841532073,0.112516188466131,0.751304875253926,139.534470387465,64.7918479255887,9.32950651585083,64.595891943265,0.999338746101278,0.235208815802119,0.187744128591073,1457735.19054305,1457735.12472432,1186083.68561911,271640.159580891,11.2795243141821,0.958093375689433,0.715427242106519
448.858103464484,1533.40241386881,168.25989107491,353.371856975779,1373.47590445166,5.42194521783746,3.50391697715185,95.4862424061096,498.956226616708,92.7563869820153,8.20029297093929,0.00245589694024398,194.207970788982,178.585750454699,181.030242155954,13.1777286330276,134.816706739235,0.673287004012639,43.0957567114514,1.54400402490794,0.196701272766074,0.113414289085015,0.757302731810291,144.630483551662,68.1566689584075,9.81377681242713,67.9488958450071,0.999333253384583,0.2338064713235,0.199130979387348,1533402.41386881,1533402.35200563,1257434.90360697,275956.080414519,11.3679841426834,0.958405907907938,0.717014999697609
464.756905431109,1610.84784695563,169.622428341716,389.51760021554,1448.02480983782,5.52943665978536,4.18465825258503,75.2393024718285,487.127932756397,93.4082563883242,8.26030646922627,0.00249643854318509,201.085410984834,184.910574342201,187.440919924461,13.6444910603723,139.591206921028,0.697135201607552,44.6222322195658,1.57490297783482,0.197188417581075,0.114332547909617,0.763435228317648,149.900634574083,71.600730974899,10.3094276530556,71.3806966683872,0.999327654782198,0.232502745882379,0.210945925690061,1610847.84695563,1610847.78872632,1330609.68911468,280226.648431389,11.4511802552237,0.958695619034225,0.71849219614446
481.222227558109,1690.18541493451,171.016059482461,419.165291597804,1524.0985975618,5.63777224480213,4.88906470774204,62.0569341143514,476.310460632977,94.0661983349048,8.3168942406474,0.00253763062895028,208.207805062961,191.460726181143,194.079919483986,14.1278855789747,144.535792550062,0.721833179252214,46.2031004518289,1.606812610575,0.197768706659484,0.115271759446065,0.769707671876718,155.352980708738,75.1291110272014,10.817188158676,74.8963427208748,0.999321944058832,0.231286688973877,0.223216686810751,1690185.41493451,1690185.3599704,1405709.3343095,284464.496033579,11.5296273168671,0.958965120009048,0.719871012849534
498.27057576891,1771.50270001894,172.441531541595,444.674805853331,1601.79092058304,5.74696606418714,5.6178352457435,53.5957686734539,466.46580247728,94.7302793548386,8.37035986154809,0.00257947877239039,215.582281346336,198.242767830987,200.953884570995,14.6283967753401,149.655415960477,0.747405695826201,47.8399461746842,1.6397615475865,0.198436553143588,0.116232426981302,0.776123424778996,160.993034816009,78.7457156602896,11.3376188555324,78.4997149893846,0.999316116985734,0.230149356076623,0.23596791245518,1771502.70001894,1771502.64804836,1482811.50948626,288679.534815929,11.6037461724655,0.959216540292407,0.721161402915166
515.918029768111,1854.8849049393,173.89957425086,467.609573188761,1681.1925313591,5.85703156785999,6.37165085057589,48.3084557443368,457.557803393168,95.4005642385388,8.42096794981325,0.00262198775005107,223.215782925179,205.263091292817,208.069286202282,15.1464967228967,154.954901189476,0.773876870880999,49.5343132324603,1.67377768440154,0.199187254419694,0.117215042125434,0.782685771395108,166.826166230651,82.4543465148409,11.8712650411752,82.1945890199828,0.999310169585905,0.229083066246466,0.249224770337172,1854884.9049393,1854884.85566281,1561992.63350862,292880.548250533,11.6739036591466,0.959451701184763,0.722371922063444
534.188670409726,1940.44460712111,175.391354718592,489.001485105594,1762.41641564323,5.96799360422904,7.15152707398081,45.1871847429116,449.563832715945,96.0772009225575,8.46896685410943,0.00266517054945222,231.118712843072,212.531271299778,215.435820447537,15.6828923955345,160.441474798379,0.801282825689517,51.2885136757095,1.70890318156406,0.200017053757761,0.118220391237914,0.789399964636631,172.860322009607,86.2600237369359,12.4188472112277,85.9859533999396,0.999304096244347,0.22808084016927,0.263017695813117,1940444.60712111,1940444.56036029,1643356.10599441,297076.713921821,11.7404440601834,0.959672245802586,0.723510359137713
